"experiment","experiment_id","seed","dataset","metric","value","status","protocol_group","checkpoint","source_file","component","enabled"
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","mIoU","0.8897672764235928","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","S_alpha","0.9479262734381886","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","F_beta_w","0.9253515601028478","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","maxE_phi","0.9832989023160927","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","mE_phi","0.9776705963548658","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ClinicDB","MAE","0.011094225143964234","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","mDice","0.7952536250522391","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","mIoU","0.7119117630903302","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","S_alpha","0.8600851327927992","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","F_beta_w","0.7691265962456612","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","maxE_phi","0.9025605362020369","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","mE_phi","0.8968268872993956","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","CVC-ColonDB","MAE","0.03468470325075866","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","mDice","0.7861267779120302","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","mIoU","0.7064696230320223","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","S_alpha","0.8747197905059677","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","F_beta_w","0.7492437755245989","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","maxE_phi","0.9210794454366052","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","mE_phi","0.9039393557747422","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","ETIS-LaribPolypDB","MAE","0.014971346941607972","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","mDice","0.929467323422432","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","mIoU","0.8795625898241997","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","S_alpha","0.9317574731407808","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","F_beta_w","0.9087675142743573","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","maxE_phi","0.9662807780642586","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","mE_phi","0.9596285733325596","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_43_fafem_frequency_guided_mscb_stage3_warmup_cosine","Exp43","42","Kvasir-SEG","MAE","0.024754413627822606","VALID FOR FINAL ABLATION","P-WC200-LW","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\best_checkpoint.pth","one_seed_results\ablation\43_fafem_frequency_guided_mscb_stage3_warmup_cosine\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","mDice","0.8740633100271225","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","mIoU","0.8026355358461539","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","S_alpha","0.9274045150690287","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","F_beta_w","0.8531094875497083","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","maxE_phi","0.9517515636536416","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","mE_phi","0.9449910279012195","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-300","MAE","0.007844848195910881","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","mDice","0.9384957513501567","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","mIoU","0.8868693478645817","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","S_alpha","0.9494406157140339","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","F_beta_w","0.9301858865986615","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","maxE_phi","0.9857922003563984","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","mE_phi","0.9809897944134894","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ClinicDB","MAE","0.010904646740691984","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","mDice","0.7353472457850229","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","mIoU","0.6566418849940509","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","S_alpha","0.8310473839302739","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","F_beta_w","0.7233134463331105","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","maxE_phi","0.8659374983719776","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","mE_phi","0.8579143456909464","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","CVC-ColonDB","MAE","0.03301921060501568","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","mDice","0.6672346924369477","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","mIoU","0.6000457569495495","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","S_alpha","0.8153477741733761","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","F_beta_w","0.648431495709609","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","maxE_phi","0.8049048134588748","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","mE_phi","0.7993958746485885","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","ETIS-LaribPolypDB","MAE","0.01784024233087507","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","mDice","0.9197451975941658","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","mIoU","0.8666093710064888","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","S_alpha","0.925880750799045","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","F_beta_w","0.8994665766933295","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","maxE_phi","0.9586983156102967","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","mE_phi","0.9526707980521569","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","42","Kvasir-SEG","MAE","0.027584425915720377","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_42\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_42\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","mDice","0.8693655361731847","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","mIoU","0.7972456231713295","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","S_alpha","0.9225665594083605","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","F_beta_w","0.8489636215231413","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","maxE_phi","0.9482389370737951","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","mE_phi","0.9435682238110881","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
"one_seed_01_baseline","Exp01","6543","CVC-300","MAE","0.008067667762492231","PROTOCOL MISMATCH","P-OLD350-PLATEAU","C:\Users\jafari.h\Desktop\ai_project\ConvNeXt_Unet\one_seed_results\ablation\01_baseline\seed_6543\best_checkpoint.pth","one_seed_results\ablation\01_baseline\seed_6543\evaluation_summary.json","",""
